Port Number,Received Packets,Received Bytes,Sent Bytes,Sent Packets,Port alive Duration (S),Packets Rx Dropped,Packets Tx Dropped,Packets Rx Errors,Packets Tx Errors,Delta Received Packets,Delta Received Bytes,Delta Sent Bytes,Delta Sent Packets,Delta Port alive Duration (S),Delta Packets Rx Dropped, Delta Packets Tx Dropped,Delta Packets Rx Errors,Delta Packets Tx Errors,Connection Point,Total Load/Rate,Total Load/Latest,Unknown Load/Rate,Unknown Load/Latest,Latest bytes counter,is_valid,Table ID,Active Flow Entries,Packets Looked Up,Packets Matched,Max Size,Label,Binary Label
Port#:3,2337,41031993,14621142,3946,1711,0,0,0,0,3,-1452,-5343,2,5,0,0,0,0,3,-828,15784,-844,12381,374,True,0,6,7757,19715,-1,Diversion,Attack
Port#:4,641,82171933,60870029,3813,2100,0,0,0,0,4,-6512,-7686,4,5,0,0,0,0,4,552,10675,-519,2135,-625,True,0,6,14598,15567,-1,Diversion,Attack
Port#:2,1802,5344952,15172876,3957,2994,0,0,0,0,3,-552,-3716,1,5,0,0,0,0,3,-458,10188,-1003,-2324,422,True,0,9,10531,16596,-1,Diversion,Attack
Port#:4,323552,14640982,30381373,285892,1509,0,0,0,0,4,4336,-4018,2,4,0,0,0,0,4,567974,14613,69,-2522,135,True,0,6,964658,976328,-1,Normal,Normal
Port#:1,3549,16171610,25695035,5768,1681,0,0,0,0,3,5406787,-9819,3,5,0,0,0,0,3,64,29419,-959,10414,790,True,0,6,7901,15770,-1,Diversion,Attack
Port#:2,5291,44790050,29285882,3511,2050,0,0,0,0,3,440,-8531,59,5,0,0,0,0,4,-1081,11566,-380,14202,1170,True,0,6,21832,14518,-1,Diversion,Attack
Port#:3,678,29964162,28863469,4143,1391,0,0,0,0,4,-8384,-12121,2,5,0,0,0,0,4,80,468,-446,2285,1207,True,0,5,7722,17671,-1,Diversion,Attack
Port#:3,1596,14310081,22161580,2045,2599,0,0,0,0,2,-8825,8900,2,5,0,0,0,0,4,669,9972,-51,-1622,389,True,0,5,7004,19620,-1,Diversion,Attack
Port#:2,2221,112832575,31795456,3593,1794,0,0,0,0,0,-15946,5344185,2,5,0,0,0,0,3,-1021,5399,-425,11508,12,True,0,6,20234,19113,-1,Diversion,Attack
Port#:4,1092,16155799,16478885,2297,2947,0,0,0,0,3,-100,-2186,3,5,0,0,0,0,2,525,-5376,46,4110,1244,True,0,198,10835,11241,-1,Diversion,Attack
Port#:2,3554,51728237,83452446,7877,1405,0,0,0,0,3,-10253,-3037,4,5,0,0,0,0,3,-514,14586,390,5763,533,True,0,6,11797,19097,-1,Diversion,Attack
Port#:2,304073,66705918,167650591,1397,1406,0,0,0,0,5,-10095,-7941,4,5,0,0,0,0,3,-692,11522,12,-4227,474,True,0,4,10966,520550,-1,Diversion,Attack
Port#:1,988,174937191,92811334,5187,912,0,0,0,0,0,2717,502,2,4,0,0,0,0,2,-536,20668,1089,20584,57,True,0,5,11834,10267,-1,Diversion,Attack
Port#:2,9382,127553218,177296659,248919,2763,0,0,0,0,0,-11524,-5367,1,5,0,0,0,0,2,-217,5332,-1165,-15786,-965,True,0,6,673687,551510,-1,Normal,Normal
Port#:2,4640,92210382,85437007,246716,2668,0,0,0,0,0,-5744,-5790,4,4,0,0,0,0,2,-771,-5330,-1299,-2792,-380,True,0,5,655446,520635,-1,Normal,Normal
Port#:2,5850,56609655,27926293,420341,1127,0,0,0,0,0,-2061,3985,4,5,0,0,0,0,3,-839,7975,-675,16865,1431,True,0,4,653555,17915,-1,Normal,Normal
Port#:4,6788,20784460,21525836,428,3176,0,0,0,0,5,-5091,-6174,3,5,0,0,0,0,5,-1064,24690,-1231,11418,531,True,0,5,15520,13119,-1,Diversion,Attack
Port#:3,299888,27974956,65878162,302531,1082,0,0,0,0,4,-7842,7892,4,5,0,0,0,0,4,9,2044,-1920,-28275,709,True,0,6,967239,975968,-1,Normal,Normal
Port#:3,3461,16206321,50979869,4052,1094,0,0,0,0,0,-866,-3119,5,5,0,0,0,0,5,-183,-7236,-413,2556,-635,True,0,6,16769,21212,-1,Diversion,Attack
Port#:3,3835,46901148,40586106,5161,1572,0,0,0,0,4,-24098,2845,3,5,0,0,0,0,5,225,8456,1066,-9461,1257,True,0,5,17183,11403,-1,Diversion,Attack
Port#:4,331200,21747600,24667175,218801,1114,0,0,0,0,4,-8373,-4571,4,5,0,0,0,0,3,-875,6431813,-762,-551,1037,True,0,7,981048,987257,-1,Normal,Normal
Port#:3,181841,58478997,38837103,303573,1291,0,0,0,0,2,-5304,-6387,2,4,0,0,0,0,3,93,19403,-18,6119329,-197,True,0,6,972555,1006392,-1,Normal,Normal
Port#:3,174463,129778997,12522534,308279,1712,0,0,0,0,124,1215,3161033,2,5,0,0,0,0,2,579558,6314295,519012,723,407,True,0,7,982248,998151,-1,Normal,Normal
Port#:1,3765,45695405,84158531,6099,2863,0,0,0,0,1,-11829,8904,4,5,0,0,0,0,2,-206,6343,138,-8420,-255,True,0,5,674062,16325,-1,Normal,Normal
Port#:1,2874,193373905,82554587,1631,2587,0,0,0,0,1,-15258,7467,4,5,0,0,0,0,2,-920,11174,642,-3441,523,True,0,5,659157,671507,-1,Normal,Normal
Port#:2,5437,2791094,89198266,5611,1585,0,0,0,0,0,-5224,6754,4,5,0,0,0,0,3,585,-8514,-490,-8122,1218,True,0,6,16703,35400,-1,Diversion,Attack
Port#:4,4538,3533438,17450693,2803,2723,0,0,0,0,4,-1439,-12352,4,5,0,0,0,0,5,-108,15215,-306,10222,11,True,0,5,6628,14692,-1,Diversion,Attack
Port#:2,26,3570592,51910021,5427,3058,0,0,0,0,4,7650,-18638,3,5,0,0,0,0,3,-310,10347,-442,8681,104,True,0,11,11939,13697,-1,Diversion,Attack
Port#:2,3204,85955999,66646982,3461,1605,0,0,0,0,0,-1662,437,4,5,0,0,0,0,1,-1890,14899,-675,-13193,123,True,0,5,11326,20837,-1,Diversion,Attack
Port#:4,344539,18479861,14666322,2037,1661,0,0,0,0,4,4947,-8880,4,5,0,0,0,0,4,-1321,810,-1547,22203,1602,True,0,6,9254,15026,-1,Diversion,Attack
Port#:1,2613,61826828,162500149,4933,2618,0,0,0,0,129,-3572,-5000,83,5,0,0,0,0,2,-382,18366,-902,-11366,770,True,0,7,11281,523463,-1,Normal,Attack
Port#:1,5650,110418811,122005911,252002,2900,0,0,0,0,0,1398,-2474,4,5,0,0,0,0,2,32,12647,-763,4776,632,True,0,6,7958,15937,-1,Diversion,Attack
Port#:1,2425,122468753,72529989,2967,3015,0,0,0,0,1,-6460,785,2,5,0,0,0,0,2,-417,16504,-419,19770,-342,True,0,7,14808,21254,-1,Diversion,Attack
Port#:1,5020,55126598,64813587,6610,197,0,0,0,0,131,-11601,5612,4,4,0,0,0,0,2,-1235,-516,-472,9664,388,True,0,6,15421,28114,-1,Diversion,Attack
Port#:3,5596,45618038,91233346,4253,2534,0,0,0,0,136,-8315,-1997,4,5,0,0,0,0,3,-860,14594,-641,-15811,135,True,0,5,23868,25438,-1,Diversion,Attack
Port#:2,175197,56469422,114081469,158495,2389,0,0,0,0,3,5351,-14177,2,4,0,0,0,0,4,221,31518,-638,8392,641,True,0,6,654729,645306,-1,Normal,Normal
Port#:1,5500,80630505,93070305,2972,2753,0,0,0,0,0,4538,19611,4,5,0,0,0,0,2,-105,20963,-845,7862,-464,True,0,3,20067,20098,-1,Diversion,Attack
Port#:3,5144,22496091,36808054,726,1394,0,0,0,0,4,-9481,-16438,4,5,0,0,0,0,4,731,5505,-2118,-13667,2151,True,0,6,17660,22160,-1,Diversion,Attack
Port#:4,291907,15877420,42719990,297014,2657,0,0,0,0,4,4308,-9289,4,5,0,0,0,0,4,541538,3121,-55,6163578,599429,True,0,5,972156,981054,-1,Normal,Normal
Port#:1,4581,5290725,73921189,5333,2532,0,0,0,0,0,-2042,-1577,4,5,0,0,0,0,2,-358,15303,-944,4731,1199,True,0,6,9439,23155,-1,Diversion,Attack
Port#:3,173000,21152561,31318217,307512,898,0,0,0,0,3,-4846,5202922,2,5,0,0,0,0,4,536860,6507306,-489,3615917,584338,True,0,8,983048,996980,-1,Normal,Normal
Port#:4,4607,5126469,28813679,4995,299,0,0,0,0,4,6041,2469,137,5,0,0,0,0,2,223,22611,-556,-1451,544,True,0,204,12430,21446,-1,Diversion,Attack
Port#:3,118416,191290110,31827627,313799,1002,0,0,0,0,4,2536,5284272,71,5,0,0,0,0,4,548775,6306178,273826,-10405,225,True,0,6,976266,1013429,-1,Normal,Normal
Port#:4,4203,15146283,16422588,4145,1606,0,0,0,0,4,-2252,-9284,4,5,0,0,0,0,4,862,-493,-1144,-7512,704,True,0,5,3109,12460,-1,Diversion,Attack
Port#:3,5429,94323322,65594963,7032,1023,0,0,0,0,40,-8948,10122,4,5,0,0,0,0,3,-305,27318,-66,-3424,786,True,0,5,7804,18387,-1,Diversion,Attack
Port#:4,2345,2085159,38341473,5649,233,0,0,0,0,2,-5548,5421015,1,5,0,0,0,0,4,-245,21100,-871,6709,1878,True,0,209,9548,19216,-1,Diversion,Attack
Port#:3,3763,5941762,94785565,4141,286,0,0,0,0,2,-7674,-4415,2,5,0,0,0,0,5,-949,4924,-1063,3958,340,True,0,7,23483,31513,-1,Diversion,Attack
Port#:3,181395,166962931,113253731,312478,2087,0,0,0,0,4,381,4223,69,5,0,0,0,0,3,-1315,6324446,557802,3918381,766,True,0,6,505962,987598,-1,Normal,Normal
Port#:1,1027,119375318,128587977,238430,2684,0,0,0,0,2,-3891,-2481,4,5,0,0,0,0,2,-71,-12562,666,-22448,2016,True,0,2,658712,519331,-1,Normal,Normal
Port#:2,2825,49672318,48099364,7114,2367,0,0,0,0,129,4021,5519,1,5,0,0,0,0,5,-268,10885,104,-3554,960,True,0,96,11662,12526,-1,Diversion,Attack
Port#:3,6749,55402181,105955635,7743,2664,0,0,0,0,3,-8599,-885,4,5,0,0,0,0,4,-422,6788,-537,7444,725,True,0,7,18401,17059,-1,Diversion,Attack
Port#:3,319239,18899518,87109051,310196,2179,0,0,0,0,3,-1799,3582481,2,5,0,0,0,0,4,-137,5715,-484,-9984,693,True,0,7,654031,674526,-1,Normal,Normal
Port#:2,547,48109801,3693256,6162,174,0,0,0,0,3,-9895,4597,3,5,0,0,0,0,5,-683,8142,-1154,1098,571,True,0,213,7599,14579,-1,Diversion,Attack
Port#:4,4129,45832873,16171948,2026,1617,0,0,0,0,3,2172,751,4,5,0,0,0,0,3,-58,9471,426,247,491,True,0,204,17950,10138,-1,Diversion,Attack
Port#:1,4503,4654821,78425279,418135,1521,0,0,0,0,0,-11794,-5445,4,5,0,0,0,0,2,-901,-11772,-604,-2803,1664,True,0,4,653816,664348,-1,Normal,Normal
Port#:1,1659,20568139,55338878,2491,1582,0,0,0,0,2,-2983,-7778,4,5,0,0,0,0,3,816,-63,-635,-7870,1127,True,0,204,11893,18269,-1,Diversion,Attack
Port#:1,5156,103919573,56590528,6329,2649,0,0,0,0,68,-1566,884,2,5,0,0,0,0,5,-458,-5021,12,5076,493,True,0,7,14138,18732,-1,Diversion,Attack
Port#:3,968,20346151,12105516,1841,1008,0,0,0,0,4,-4129,-4059,4,5,0,0,0,0,4,-432,19796,-288,-20523,107,True,0,12,8796,9969,-1,Diversion,Attack
Port#:2,181392,46553713,158155372,314268,1042,0,0,0,0,3,-6198,-1861,4,5,0,0,0,0,3,623260,6289035,-564,6182939,716,True,0,7,971486,999982,-1,Normal,Normal
Port#:3,1688,39037687,94291210,3562,2092,0,0,0,0,0,-133,-13878,4,5,0,0,0,0,3,456,2808,433,-11018,836,True,0,201,10840,9430,-1,Diversion,Attack
Port#:1,5648,42671087,91940482,6347,3109,0,0,0,0,0,-4502,-369,2,5,0,0,0,0,3,-85,17882,-818,-8718,166,True,0,113,18007,19586,-1,Diversion,Attack
Port#:1,2847,67863503,14040395,6866,2563,0,0,0,0,3,3422,844,2,5,0,0,0,0,3,527,2869,-1778,5260,1006,True,0,6,19122,28935,-1,Diversion,Attack
Port#:4,359639,23996924,26803446,305274,2157,0,0,0,0,5,-8889,-9273,2,4,0,0,0,0,4,-1689,4749504,-1938,-17517,693,True,0,7,995648,1023406,-1,Diversion,Normal
Port#:3,183977,152445817,81886560,310709,1266,0,0,0,0,69,-475,5265869,81,4,0,0,0,0,3,-573,6505033,-432,-7800,-481,True,0,5,991130,985236,-1,Normal,Normal
Port#:4,5378,17893148,67063299,3317,2700,0,0,0,0,4,-3224,-11745,1,5,0,0,0,0,5,-190,2053,-846,1451,994,True,0,8,9062,16400,-1,Diversion,Attack
Port#:1,4405,41671157,77522489,6379,2439,0,0,0,0,0,142,-6992,4,5,0,0,0,0,2,264,8666,-962,7666,417,True,0,6,12498,28460,-1,Diversion,Attack
Port#:2,178628,94204069,14538299,297221,871,0,0,0,0,77,-11687,4384201,81,5,0,0,0,0,3,622,6441471,547665,6245463,789,True,0,7,953964,981529,-1,Normal,Normal
Port#:4,2791,42811462,18669894,5862,2092,0,0,0,0,4,-841,-13661,4,5,0,0,0,0,5,-919,-6473,-749,-6301,700,True,0,6,9153,17196,-1,Diversion,Attack
Port#:2,4961,43630873,53772472,3339,2573,0,0,0,0,1,-4813,8317,138,5,0,0,0,0,2,-274,2456,-1123,5546,352,True,0,6,11570,27482,-1,Diversion,Attack
Port#:2,2754,91873260,83005157,4155,355,0,0,0,0,124,-1966,-5616,49,5,0,0,0,0,5,89,12451,-620,17489,1119,True,0,5,10586,21900,-1,Diversion,Attack
Port#:2,171031,105368510,29704082,304900,1470,0,0,0,0,3,-9292,9516,2,5,0,0,0,0,3,-60,18750,-1956,5150,-676,True,0,6,947403,957101,-1,Normal,Normal
Port#:4,1867,-1192520,98897004,1445,3053,0,0,0,0,4,4803,-1283,3,5,0,0,0,0,4,69,15496,-945,10638,262,True,0,5,7500,18473,-1,Diversion,Attack
Port#:3,125500,26459440,34626660,306450,1801,0,0,0,0,4,11998,-2938,4,5,0,0,0,0,4,-1396,6516626,-470,5245,405,True,0,7,1014984,987566,-1,Normal,Normal
Port#:4,4776,18836979,27183463,2274,1639,0,0,0,0,3,-48,-4681,127,5,0,0,0,0,5,-411,16166,-110,7350,1404,True,0,4,-426,16692,-1,Diversion,Attack
Port#:4,1745,18546518,64075749,4223,1571,0,0,0,0,4,-7601,5524797,4,5,0,0,0,0,4,551,16896,163,-5203,746,True,0,6,6434,960356,-1,Diversion,Attack
Port#:2,179158,155032823,94196836,295290,2703,0,0,0,0,88,-1398,-10938,4,5,0,0,0,0,2,-880,3610817,356555,6440952,-422,True,0,4,657818,661109,-1,Normal,Normal
Port#:4,121181,39730445,2688841,4167,1337,0,0,0,0,3,-626,-1945,65,4,0,0,0,0,5,565,20323,-148,-7897,-22,True,0,7,16584,984271,-1,Diversion,Attack
Port#:1,180974,81315659,113559855,241830,1582,0,0,0,0,1,-6756,-4836,3,5,0,0,0,0,2,-356,3734429,81,-9321,443,True,0,5,664289,655612,-1,Normal,Normal
Port#:2,4003,51856849,77318152,1719,1604,0,0,0,0,4,-4708,5516907,4,5,0,0,0,0,3,-91,8053,-78,-20143,255,True,0,4,12922,20857,-1,Diversion,Attack
Port#:1,182280,109308847,34027246,317182,913,0,0,0,0,60,-9170,-3384,2,5,0,0,0,0,2,-439,3440698,223,9917,534,True,0,8,960219,951123,-1,Normal,Normal
Port#:4,356781,21932771,25316899,301674,949,0,0,0,0,4,-7492,2863,1,5,0,0,0,0,4,-359,1292,-459,-48,660,True,0,6,993785,1020194,-1,Normal,Normal
Port#:2,3417,52416312,28901733,422189,1934,0,0,0,0,41,-15507,54,4,4,0,0,0,0,2,573,5436,-1599,2880,344,True,0,6,642244,670028,-1,Normal,Normal
Port#:3,176728,17288763,84236397,197952,1268,0,0,0,0,3,-11599,-2516,2,5,0,0,0,0,4,240991,6308681,-1189,-14482,628482,True,0,9,1003973,976616,-1,Normal,Normal
Port#:1,128326,113658645,100559902,418968,2622,0,0,0,0,78,3053,-13620,2,4,0,0,0,0,2,-926,4282,-1422,-5405,616,True,0,4,656585,668314,-1,Normal,Normal
Port#:3,185776,48059847,38647161,306833,2666,0,0,0,0,2,-7142,1642,4,5,0,0,0,0,3,-234,4913,-402,6275191,778,True,0,5,994833,670432,-1,Normal,Normal
Port#:1,312003,205943527,79583929,311273,1017,0,0,0,0,0,3328,-1806,2,5,0,0,0,0,3,-607,4342,257,7716,904,True,0,6,976874,989814,-1,Normal,Normal
Port#:4,5695,70109417,67238659,3488,3079,0,0,0,0,3,-7268,-5415,2,5,0,0,0,0,4,-616,3601,309,-10003,663,True,0,5,18520,28421,-1,Diversion,Attack
Port#:3,317991,22925195,97681162,157448,1156,0,0,0,0,3,-8873,584,123,5,0,0,0,0,4,-657,6364231,579545,4675,607259,True,0,7,996967,987383,-1,Normal,Normal
Port#:4,6450,29240387,95453634,3021,3199,0,0,0,0,4,-4303,1142,3,5,0,0,0,0,3,-1669,28449,-1312,-2504,523,True,0,7,24680,33446,-1,Diversion,Attack
Port#:4,176047,23817877,9370666,301238,2038,0,0,0,0,131,-6902,5590317,131,5,0,0,0,0,4,555802,6393789,547993,1898942,555638,True,0,8,953211,954687,-1,Normal,Normal
Port#:1,8571,103318976,146613860,248991,2401,0,0,0,0,0,-18317,-12588,2,5,0,0,0,0,1,-332,-6620,-876,-17090,45,True,0,6,655945,669097,-1,Normal,Normal
Port#:4,2242,2178363,119618748,4477,1363,0,0,0,0,3,-7853,-601,4,5,0,0,0,0,5,154,-10147,-327,488,1225,True,0,5,10677,20089,-1,Diversion,Attack
Port#:2,5532,47161165,4544928,4708,1612,0,0,0,0,0,-64,-1523,2,5,0,0,0,0,4,291,16108,-1613,-13339,860,True,0,5,12519,20724,-1,Diversion,Attack
Port#:3,3762,123221480,36510565,3866,1117,0,0,0,0,70,-2149,-611,2,5,0,0,0,0,3,-186,10412,-894,-7812,193,True,0,7,17962,20452,-1,Diversion,Attack
Port#:2,309610,24971277,22980958,311695,1753,0,0,0,0,4,3866,2483010,4,4,0,0,0,0,4,-1148,6440153,-1101,6181703,119,True,0,6,989055,994938,-1,Normal,Normal
Port#:1,4179,74324341,77922194,2973,2216,0,0,0,0,1,-4719,10138,4,5,0,0,0,0,3,-268,-2352,-347,2071,-268,True,0,6,11584,15526,-1,Diversion,Attack
Port#:2,306469,197103494,59822682,290762,1030,0,0,0,0,4,2286,952,4,5,0,0,0,0,3,-560,6531184,-285,2418,351,True,0,7,658994,645015,-1,Normal,Normal
Port#:4,3597,17413374,26488301,5654,3171,0,0,0,0,4,-4961,-2020,4,5,0,0,0,0,5,-516,7480,-550,-8132,539,True,0,5,11303,8822,-1,Diversion,Attack
Port#:2,3014,-227242,26292276,2884,2204,0,0,0,0,65,-3141,-5460,2,5,0,0,0,0,5,-285,5595,453,-1147,1119,True,0,5,13095,11389,-1,Diversion,Attack
Port#:2,3531,59574722,30934556,241903,2002,0,0,0,0,0,-1164,-634,2,5,0,0,0,0,3,-1060,571,1316,9952,1192,True,0,7,974423,500944,-1,Normal,Normal
Port#:1,3161,248696317,113668031,243869,3034,0,0,0,0,0,8938,-5730,1,5,0,0,0,0,2,-203,6245,445,2427,-600,True,0,4,22249,18660,-1,Normal,Normal
Port#:1,5173,122914397,35353701,5691,3121,0,0,0,0,1,8532,2979,2,5,0,0,0,0,2,-499,8079,-832,11596,-904,True,0,5,17978,28072,-1,Diversion,Attack
Port#:3,178430,22818237,25077582,312347,1010,0,0,0,0,82,-4088,2017,5,4,0,0,0,0,3,245,14153,-1138,-6100,-743,True,0,5,969030,982317,-1,Normal,Normal
Port#:1,4903,118012452,111769305,7317,2265,0,0,0,0,117,5583208,4550,4,5,0,0,0,0,3,397,17334,80,13018,-240,True,0,7,25587,24429,-1,Diversion,Attack
Port#:1,2051,93324270,73595861,4915,3058,0,0,0,0,1,-2748,-8006,1,5,0,0,0,0,2,-390,6622,-293,1932,637,True,0,6,14886,21317,-1,Diversion,Attack
Port#:2,188576,133938934,57390532,421911,1684,0,0,0,0,71,-9079,-4561,2,4,0,0,0,0,2,-1678,6751,-1239,-7253,-8,True,0,6,668708,662974,-1,Normal,Normal
Port#:2,4976,70405587,59657384,5490,465,0,0,0,0,2,-6794,-696,3,5,0,0,0,0,3,-572,10484,-385,3838,1005,True,0,7,18999,20693,-1,Diversion,Attack
Port#:4,3264,17615946,26604973,5908,377,0,0,0,0,4,5821,-5597,2,5,0,0,0,0,5,492,21044,28,23232,1620,True,0,6,11690,15048,-1,Diversion,Attack
Port#:1,3918,66330117,81757070,4612,2623,0,0,0,0,66,-8579,856,125,5,0,0,0,0,4,-916,8947,-591,-4085,748,True,0,6,6411,13971,-1,Normal,Normal
Port#:2,4192,8069056,20735865,3866,3197,0,0,0,0,3,-5572,-7625,2,5,0,0,0,0,5,-329,13477,-1231,5758,1580,True,0,5,12236,30353,-1,Diversion,Attack
Port#:3,5732,26944919,29061756,3997,1523,0,0,0,0,4,-8220,11302,4,5,0,0,0,0,4,-604,5110,35,-23,1448,True,0,7,10713,19625,-1,Diversion,Attack
Port#:2,359,84100494,22052357,418,2584,0,0,0,0,3,-15870,-9145,2,5,0,0,0,0,3,-139,2945,-222,-8703,-218,True,0,6,7664,15039,-1,Diversion,Attack
Port#:3,3020,24338702,15153917,4499,3233,0,0,0,0,3,-3878,7736,76,5,0,0,0,0,5,-1415,14577,-693,-4971,304,True,0,7,13160,17504,-1,Diversion,Attack
Port#:1,4363,76255674,80529922,6130,1646,0,0,0,0,0,-2300,5154,2,5,0,0,0,0,2,-892,5974,-26,-3351,234,True,0,5,12836,20860,-1,Diversion,Attack
Port#:1,1119,11405681,26214007,4695,2649,0,0,0,0,75,-4112,3088,4,5,0,0,0,0,4,744,14046,66,11882,-538,True,0,5,513837,14961,-1,Diversion,Attack
Port#:1,4759,49543855,111467416,302722,2563,0,0,0,0,0,-10324,9311,4,5,0,0,0,0,2,-688,267,336,19793,1142,True,0,6,649683,678557,-1,Normal,Normal
Port#:3,121667,17348770,147719531,304080,1601,0,0,0,0,136,775,3866650,2,5,0,0,0,0,4,578985,3869,542230,4991,-543,True,0,8,983480,1024840,-1,Normal,Normal
Port#:1,2977,50253364,105220505,7646,2704,0,0,0,0,0,1233,3538,2,5,0,0,0,0,3,388,15298,-1024,18297,431,True,0,6,15196,24397,-1,Diversion,Attack
Port#:1,2490,82680150,79769084,3752,2481,0,0,0,0,1,-11988,-3069,2,5,0,0,0,0,2,-452,13255,-470,-9971,593,True,0,5,17746,21108,-1,Diversion,Attack
Port#:4,415,-650923,14905331,1397,66,0,0,0,0,3,-2588,-2645,4,5,0,0,0,0,5,-931,15747,-869,15402,1306,True,0,9,2946,7945,-1,Diversion,Attack
Port#:2,5817,22774560,6732745,3802,1443,0,0,0,0,3,-6828,6007,4,5,0,0,0,0,4,-52,-9434,233,859,392,True,0,7,10949,16189,-1,Diversion,Attack
Port#:4,2677,18659472,19506538,3510,162,0,0,0,0,3,-10743,-1388,2,5,0,0,0,0,5,-895,21133,-1171,-14305,812,True,0,6,11089,9650,-1,Diversion,Attack
Port#:1,185357,111612121,89424315,315148,1314,0,0,0,0,-1,-6998,-5739,4,5,0,0,0,0,2,-549,18405,228,2265,137,True,0,7,655125,999375,-1,Normal,Normal
Port#:4,4450,28083686,58985345,7380,1629,0,0,0,0,3,-7600,3147,4,5,0,0,0,0,4,-96,10289,-336,-1017,-43,True,0,7,10451,21545,-1,Diversion,Attack
Port#:1,996,72243699,69386248,248121,2515,0,0,0,0,0,5547,6012,2,5,0,0,0,0,2,28,10228,84,-4515,973,True,0,5,3499,12674,-1,Diversion,Attack
Port#:4,5333,23628065,76981870,4939,3112,0,0,0,0,4,1636,-1455,72,5,0,0,0,0,5,-445,-2149,-513,7561,735,True,0,6,10992,20662,-1,Diversion,Attack
Port#:1,183447,135760066,109204412,245498,2616,0,0,0,0,1,-2674,-4848,4,5,0,0,0,0,2,-661,2240392,-889,23342,660,True,0,6,519214,654887,-1,Normal,Normal
Port#:1,2751,113823811,104102527,250005,2636,0,0,0,0,-1,-3638,1865,4,5,0,0,0,0,2,-643,5976,283,-1266,862,True,0,5,645372,649956,-1,Normal,Normal
Port#:4,4022,-1244642,26770847,3184,2554,0,0,0,0,3,-540,428,4,5,0,0,0,0,5,-114,22443,473,7398,1034,True,0,5,4170,8520,-1,Diversion,Attack
Port#:3,283786,22301745,114395996,303648,1184,0,0,0,0,3,-3696,2202,72,5,0,0,0,0,3,-10,10236,511656,10066,439440,True,0,7,961392,969490,-1,Normal,Normal
Port#:1,5556,2355944,71243360,6991,376,0,0,0,0,3,-7192,2605,4,5,0,0,0,0,5,-12,10422,-364,-2943,349,True,0,212,23565,31120,-1,Diversion,Attack
Port#:2,3213,86179165,123617845,406370,1621,0,0,0,0,1,5450536,4473,2,5,0,0,0,0,2,-1073,9751,-535,7643,504,True,0,4,510966,673221,-1,Normal,Normal
Port#:4,801,1763332,17505806,2154,1938,0,0,0,0,4,2778,-1099,2,5,0,0,0,0,5,-1080,15878,-1082,2609,-34,True,0,6,5551,13922,-1,Diversion,Attack
Port#:3,167409,20402964,76078040,285172,1467,0,0,0,0,5,-13702,5386107,59,5,0,0,0,0,4,546130,-2253,-1369,6416053,27,True,0,7,975155,985345,-1,Normal,Normal
Port#:2,5600,78885835,89572992,6063,2766,0,0,0,0,-1,-11573,-8442,1,5,0,0,0,0,2,-1209,5236,-1059,-2986,-680,True,0,5,20025,20003,-1,Diversion,Attack
Port#:2,6187,75976357,152895846,425755,1669,0,0,0,0,123,-9510,-9480,2,5,0,0,0,0,3,-875,13887,-567,3383,602,True,0,7,658875,667971,-1,Normal,Normal
Port#:1,4249,49433870,94329350,294083,1595,0,0,0,0,0,-6673,1298,4,5,0,0,0,0,2,151,9249,203,-6147,810,True,0,6,654413,663656,-1,Normal,Normal
Port#:3,2337,11846427,20328692,1386,2859,0,0,0,0,4,-7364,3533,3,5,0,0,0,0,5,-212,13376,345,20281,1709,True,0,5,4993,9291,-1,Diversion,Attack
Port#:2,3089,109736868,115506812,6109,1745,0,0,0,0,1,-12308,-6825,4,5,0,0,0,0,2,-81,6184650,-211,-2180,876,True,0,6,6128,15307,-1,Diversion,Attack
Port#:1,695,122457115,25189235,4767,2404,0,0,0,0,0,-13777,12412,3,5,0,0,0,0,2,32,17718,346,-646,391,True,0,4,12066,14018,-1,Diversion,Attack
Port#:1,1092,82636808,84612184,5944,3075,0,0,0,0,-1,-5910,6639,2,5,0,0,0,0,2,-300,13923,-811,-214,195,True,0,6,14452,11737,-1,Diversion,Attack
Port#:2,2306,44641397,15773092,2127,989,0,0,0,0,0,-3338,-9493,4,5,0,0,0,0,3,-1342,15605,-1551,-14619,1364,True,0,5,8532,4648,-1,Diversion,Attack
Port#:1,3361,121904710,37140450,5012,2642,0,0,0,0,1,5545,8355,4,5,0,0,0,0,2,-686,17584,-707,2459,246,True,0,4,17462,14090,-1,Diversion,Attack
Port#:1,1874,114429486,152689586,217149,1122,0,0,0,0,0,-6552,-144,4,5,0,0,0,0,1,-211,10165,-1081,-4754,-975,True,0,7,642680,667647,-1,Normal,Normal
Port#:3,177602,78149099,107629067,410656,1429,0,0,0,0,66,7951,-10655,4,5,0,0,0,0,2,-632,-3343,-636,8883,598,True,0,7,981290,643955,-1,Normal,Normal
Port#:1,5565,4912511,5322746,4682,2093,0,0,0,0,3,-12088,-4243,1,5,0,0,0,0,4,-52,12676,-967,-922,1362,True,0,7,11983,19516,-1,Diversion,Attack
Port#:1,4403,213980210,86473402,245331,1553,0,0,0,0,-1,-8304,391,1,5,0,0,0,0,1,-597,18171,-327,-1445,964,True,0,6,506050,659792,-1,Normal,Normal
